timestamp,animal-id,gpsX,gpsY
9859.38,16,800.1759,350.9188
9859.38,17,177.6441,963.4232
9859.38,18,183.9488,405.6396
9859.38,19,998.4494,504.6003
9859.38,20,998.4499,621.505
9859.38,21,79.87333,821.371
9859.38,22,660.3901,998.4499
9859.38,23,645.6477,14.59119
9859.38,24,37.09911,343.8066
9859.38,25,636.0797,19.7698
9859.38,26,593.6924,14.59167
9859.38,27,361.2737,304.5772
9859.38,28,59.10231,816.1559
9859.38,29,78.42193,825.0352
9859.38,30,239.7217,104.1449
9859.38,31,239.4077,100.7794
9864.399,0,414.4988,600.2952
9864.399,1,361.0282,995.7638
9864.399,2,50.81831,541.7292
9864.399,3,587.7319,151.9828
9864.399,4,835.054,995.7624
9864.399,5,933.2494,353.0628
9864.399,7,4.247568,856.6281
9864.399,8,57.11964,539.4536
9864.399,9,723.6149,402.2939
9864.399,10,223.4455,995.7502
9864.399,12,70.05525,803.8229
9864.399,13,533.2048,597.6097
9864.399,14,721.5455,608.4346
9864.399,15,399.3506,787.8751
9864.399,16,800.1759,350.9188
9864.399,17,177.6442,963.4232
9864.399,18,183.9488,405.6396
9864.399,19,998.4494,504.6003
9864.399,20,998.4499,621.505
9864.399,21,79.87333,821.371
9864.399,22,660.3901,998.4499
9864.399,23,645.6477,14.59119
9864.399,24,37.09908,343.8066
9864.399,25,636.0795,19.76977
9864.399,26,593.6924,14.59167
9864.399,27,361.2737,304.5772
9864.399,28,59.10231,816.1559
9864.399,29,78.42193,825.0352
9864.399,30,239.7217,104.1449
9864.399,31,239.4077,100.7794
9869.42,0,411.6735,594.0341
9869.42,1,361.0282,995.7638
9869.42,2,50.81831,541.7292
9869.42,3,587.7319,151.9828
9869.42,4,835.054,995.7624
9869.42,5,933.2494,353.0628
9869.42,7,4.247569,856.6281
9869.42,8,57.11964,539.4536
9869.42,9,729.0698,398.1057
9869.42,10,223.4455,995.7502
9869.42,12,70.05525,803.8229
9869.42,13,533.2048,597.6097
9869.42,14,721.5455,608.4346
9869.42,15,399.3506,787.8751
9869.42,16,800.1759,350.9188
9869.42,17,177.6442,963.4232
9869.42,18,183.9488,405.6396
9869.42,19,998.4494,504.6003
9869.42,20,998.4499,621.505
9869.42,21,79.87333,821.371
9869.42,22,660.3901,998.4499
9869.42,23,645.6477,14.59119
9869.42,24,37.09905,343.8066
9869.42,25,636.0793,19.76974
9869.42,26,593.6924,14.59167
9869.42,27,361.2737,304.5772
9869.42,28,59.10231,816.1559
9869.42,29,78.42193,825.0352
9869.42,30,239.7217,104.1449
9869.42,31,239.4077,100.7794
9874.439,0,405.4095,591.2847
9874.439,1,361.0282,995.7638
9874.439,2,50.81831,541.7292
9874.439,3,587.7319,151.9828
9874.439,4,835.054,995.7625
9874.439,5,933.2494,353.0628
9874.439,7,4.247571,856.6281
9874.439,8,57.11964,539.4536
9874.439,9,729.5081,391.1337
9874.439,10,223.4455,995.7502
9874.439,12,70.05525,803.8229
9874.439,13,533.2048,597.6097
9874.439,14,721.5455,608.4346
9874.439,15,399.3505,787.8751
9874.439,16,800.1759,350.9188
9874.439,17,177.6443,963.4233
9874.439,18,183.9488,405.6396
9874.439,19,998.4494,504.6003
9874.439,20,998.4499,621.505
9874.439,21,79.87333,821.371
9874.439,22,660.3901,998.4499
9874.439,23,645.6477,14.59119
9874.439,24,37.09903,343.8066
9874.439,25,636.0791,19.76971
9874.439,26,593.6924,14.59167
9874.439,27,361.2737,304.5773
9874.439,28,59.10231,816.1559
9874.439,29,78.42193,825.0352
9874.439,30,239.7217,104.1449
9874.439,31,239.4077,100.7794
9879.46,0,398.8034,593.4295
9879.46,1,361.0282,995.7638
9879.46,2,50.81831,541.7292
9879.46,3,587.7319,151.9828
9879.46,4,835.054,995.7625
9879.46,5,933.2494,353.0628
9879.46,7,4.247571,856.6281
9879.46,8,57.11964,539.4536
9879.46,9,724.8522,385.8409
9879.46,10,223.4455,995.7502
9879.46,12,70.05525,803.8229
9879.46,13,533.2048,597.6097
9879.46,14,721.5455,608.4345
9879.46,15,399.3505,787.8751
9879.46,16,800.1759,350.9188
9879.46,17,177.6443,963.4233
9879.46,18,183.9488,405.6396
9879.46,19,998.4494,504.6003
9879.46,20,998.4499,621.505
9879.46,21,79.87333,821.371
9879.46,22,660.3901,998.4499
9879.46,23,645.6477,14.59119
9879.46,24,37.099,343.8066
9879.46,25,636.0789,19.76968
9879.46,26,593.6924,14.59167
9879.46,27,361.2737,304.5773
9879.46,28,59.10231,816.1559
9879.46,29,78.42193,825.0352
9879.46,30,239.7217,104.1449
9879.46,31,239.4077,100.7793
9884.479,0,395.3686,599.7667
9884.479,1,361.0282,995.7638
9884.479,2,50.81831,541.7292
9884.479,3,587.7319,151.9828
9884.479,4,835.054,995.7625
9884.479,5,933.2494,353.0628
9884.479,7,4.247573,856.6281
9884.479,8,57.11964,539.4536
9884.479,9,718.0265,385.0316
9884.479,10,223.4455,995.7502
9884.479,12,70.05525,803.8229
9884.479,13,533.2048,597.6097
9884.479,14,721.5455,608.4344
9884.479,15,399.3505,787.8751
9884.479,16,800.1759,350.9188
9884.479,17,177.6443,963.4233
9884.479,18,183.9488,405.6396
9884.479,19,998.4494,504.6003
9884.479,20,998.4499,621.505
9884.479,21,79.87333,821.371
9884.479,22,660.3901,998.4499
9884.479,23,645.6477,14.59119
9884.479,24,37.09898,343.8066
9884.479,25,636.0788,19.76966
9884.479,26,593.6924,14.59167
9884.479,27,361.2737,304.5773
9884.479,28,59.10231,816.1559
9884.479,29,78.42193,825.0352
9884.479,30,239.7217,104.1449
9884.479,31,239.4077,100.7793
9889.5,0,397.1585,606.4435
9889.5,1,361.0282,995.7638
9889.5,2,50.81831,541.7292
9889.5,3,587.7319,151.9828
9889.5,4,835.054,995.7625
9889.5,5,933.2494,353.0628
9889.5,7,4.247574,856.6281
9889.5,8,57.11964,539.4536
9889.5,9,712.3511,388.9106
9889.5,10,223.4455,995.7502
9889.5,12,70.05525,803.8229
9889.5,13,533.2048,597.6097
9889.5,14,721.5455,608.4344
9889.5,15,399.3505,787.8749
9889.5,16,800.1759,350.9188
9889.5,17,177.6443,963.4234
9889.5,18,183.9488,405.6396
9889.5,19,998.4494,504.6003
9889.5,20,998.4499,621.505
9889.5,21,79.87333,821.371
9889.5,22,660.3901,998.4499
9889.5,23,645.6477,14.59119
9889.5,24,37.09895,343.8066
9889.5,25,636.0786,19.76963
9889.5,26,593.6924,14.59167
9889.5,27,361.2737,304.5774
9889.5,28,59.10231,816.1559
9889.5,29,78.42193,825.0352
9889.5,30,239.7217,104.1449
9889.5,31,239.4078,100.7793
9894.52,0,402.8981,610.2546
9894.52,1,361.0282,995.7638
9894.52,2,50.81831,541.7292
9894.52,3,587.7319,151.9828
9894.52,4,835.054,995.7625
9894.52,5,933.2494,353.0628
9894.52,7,4.247575,856.6281
9894.52,8,57.11964,539.4536
9894.52,9,710.6495,395.8219
9894.52,10,223.4455,995.7502
9894.52,12,70.05525,803.8229
9894.52,13,533.2048,597.6096
9894.52,14,721.5455,608.4344
9894.52,15,399.3505,787.8749
9894.52,16,800.1759,350.9188
9894.52,17,177.6444,963.4234
9894.52,18,183.9488,405.6396
9894.52,19,998.4494,504.6003
9894.52,20,998.4499,621.505
9894.52,21,79.87333,821.371
9894.52,22,660.3901,998.4499
9894.52,23,645.6477,14.59119
9894.52,24,37.09892,343.8066
9894.52,25,636.0784,19.7696
9894.52,26,593.6924,14.59167
9894.52,27,361.2737,304.5774
9894.52,28,59.10231,816.1559
9894.52,29,78.42193,825.0352
9894.52,30,239.7217,104.1449
9894.52,31,239.4078,100.7793
9899.54,0,409.6167,609.2271
9899.54,1,361.0282,995.7638
9899.54,2,50.81831,541.7292
9899.54,3,587.7319,151.9828
9899.54,4,835.054,995.7625
9899.54,5,933.2494,353.0628
9899.54,7,4.247576,856.6281
9899.54,8,57.11964,539.4536
9899.54,9,714.0305,401.7689
9899.54,10,223.4455,995.7502
9899.54,12,70.05525,803.8229
9899.54,13,533.2048,597.6096
9899.54,14,721.5455,608.4344
9899.54,15,399.3504,787.8749
9899.54,16,800.1759,350.9188
9899.54,17,177.6444,963.4234
9899.54,18,183.9488,405.6396
9899.54,19,998.4494,504.6003
9899.54,20,998.4499,621.505
9899.54,21,79.87333,821.371
9899.54,22,660.3901,998.4499
9899.54,23,645.6477,14.59119
9899.54,24,37.0989,343.8066
9899.54,25,636.0782,19.76958
9899.54,26,593.6924,14.59167
9899.54,27,361.2737,304.5775
9899.54,28,59.10231,816.1559
9899.54,29,78.42193,825.0352
9899.54,30,239.7217,104.1449
9899.54,31,239.4078,100.7793
9904.56,0,413.893,603.9592
9904.56,1,361.0282,995.7638
9904.56,2,50.81831,541.7292
9904.56,3,587.7319,151.9828
9904.56,4,835.054,995.7625
9904.56,5,933.2494,353.0628
9904.56,7,4.247578,856.6281
9904.56,8,57.11964,539.4536
9904.56,9,720.9313,403.8768
9904.56,10,223.4455,995.7502
9904.56,12,70.05525,803.8229
9904.56,13,533.2048,597.6096
9904.56,14,721.5455,608.4344
9904.56,15,399.3504,787.8749
9904.56,16,800.1759,350.9188
9904.56,17,177.6445,963.4235
9904.56,18,183.9488,405.6396
9904.56,19,998.4494,504.6003
9904.56,20,998.4499,621.505
9904.56,21,79.87333,821.371
9904.56,22,660.3901,998.4499
9904.56,23,645.6477,14.59119
9904.56,24,37.09887,343.8066
9904.56,25,636.0781,19.76955
9904.56,26,593.6924,14.59167
9904.56,27,361.2737,304.5775
9904.56,28,59.10231,816.1559
9904.56,29,78.42193,825.0352
9904.56,30,239.7217,104.1449
9904.56,31,239.4078,100.7793
9909.58,0,413.6133,597.1563
9909.58,1,361.0282,995.7638
9909.58,2,50.81831,541.7292
9909.58,3,587.7319,151.9828
9909.58,4,835.054,995.7625
9909.58,5,933.2494,353.0628
9909.58,7,4.247579,856.6281
9909.58,8,57.11964,539.4536
9909.58,9,727.2751,401.0549
9909.58,10,223.4455,995.7502
9909.58,12,70.05525,803.8229
9909.58,13,533.2048,597.6096
9909.58,14,721.5455,608.4343
9909.58,15,399.3504,787.8749
9909.58,16,800.1759,350.9188
9909.58,17,177.6445,963.4235
9909.58,18,183.9488,405.6397
9909.58,19,998.4494,504.6003
9909.58,20,998.4499,621.505
9909.58,21,79.87333,821.371
9909.58,22,660.3901,998.4499
9909.58,23,645.6477,14.59119
9909.58,24,37.09885,343.8066
9909.58,25,636.0779,19.76952
9909.58,26,593.6924,14.59167
9909.58,27,361.2737,304.5775
9909.58,28,59.10231,816.1559
9909.58,29,78.42193,825.0352
9909.58,30,239.7217,104.1449
9909.58,31,239.4078,100.7793
9914.6,0,408.8147,592.2494
9914.6,1,361.0282,995.7638
9914.6,2,50.81831,541.7292
9914.6,3,587.7319,151.9828
9914.6,4,835.054,995.7625
9914.6,5,933.2494,353.0628
9914.6,7,4.24758,856.6281
9914.6,8,57.11964,539.4536
9914.6,9,730.1198,394.7694
9914.6,10,223.4455,995.7502
9914.6,12,70.05525,803.8229
9914.6,13,533.2048,597.6096
9914.6,14,721.5455,608.4343
9914.6,15,399.3504,787.8749
9914.6,16,800.1759,350.9188
9914.6,17,177.6445,963.4241
9914.6,18,183.9488,405.6397
9914.6,19,998.4494,504.6003
9914.6,20,998.4499,621.505
9914.6,21,79.87333,821.371
9914.6,22,660.3901,998.4499
9914.6,23,645.6477,14.59119
9914.6,24,37.09882,343.8066
9914.6,25,636.0778,19.7695
9914.6,26,593.6924,14.59167
9914.6,27,361.2737,304.5775
9914.6,28,59.10231,816.1559
9914.6,29,78.42193,825.0352
9914.6,30,239.7217,104.1449
9914.6,31,239.4078,100.7793
9919.62,0,401.977,591.7848
9919.62,1,361.0282,995.7638
9919.62,2,50.81831,541.7292
9919.62,3,587.7319,151.9828
9919.62,4,835.054,995.7626
9919.62,5,933.2494,353.0628
9919.62,7,4.247581,856.6281
9919.62,8,57.11964,539.4536
9919.62,9,728.0286,388.3561
9919.62,10,223.4455,995.7502
9919.62,12,70.05525,803.8229
9919.62,13,533.2048,597.6096
9919.62,14,721.5455,608.4343
9919.62,15,399.3503,787.8748
9919.62,16,800.1759,350.9188
9919.62,17,177.6446,963.4241
9919.62,18,183.9488,405.6397
9919.62,19,998.4494,504.6003
9919.62,20,998.4499,621.505
9919.62,21,79.87333,821.371
9919.62,22,660.3901,998.4499
9919.62,23,645.6477,14.59119
9919.62,24,37.09879,343.8066
9919.62,25,636.0776,19.76947
9919.62,26,593.6924,14.59167
9919.62,27,361.2737,304.5776
9919.62,28,59.10231,816.1559
9919.62,29,78.42193,825.0352
9919.62,30,239.7217,104.1449
9919.62,31,239.4078,100.7793
9924.64,0,396.3672,596.316
9924.64,1,361.0282,995.7638
9924.64,2,50.81831,541.7292
9924.64,3,587.7319,151.9828
9924.64,4,835.054,995.7626
9924.64,5,933.2494,353.0628
9924.64,7,4.247582,856.6281
9924.64,8,57.11964,539.4536
9924.64,9,722.0234,384.8667
9924.64,10,223.4455,995.7502
9924.64,12,70.05525,803.8229
9924.64,13,533.2048,597.6096
9924.64,14,721.5455,608.4342
9924.64,15,399.3503,787.8748
9924.64,16,800.1759,350.9188
9924.64,17,177.6446,963.4242
9924.64,18,183.9488,405.6397
9924.64,19,998.4494,504.6003
9924.64,20,998.4499,621.505
9924.64,21,79.87333,821.371
9924.64,22,660.3901,998.4499
9924.64,23,645.6477,14.59119
9924.64,24,37.09877,343.8066
9924.64,25,636.0774,19.76945
9924.64,26,593.6924,14.59167
9924.64,27,361.2737,304.5777
9924.64,28,59.10231,816.1559
9924.64,29,78.42193,825.0352
9924.64,30,239.7218,104.1449
9924.64,31,239.4078,100.7793
9929.66,0,395.3666,603.2161
9929.66,1,361.0282,995.7638
9929.66,2,50.81831,541.7292
9929.66,3,587.7319,151.9828
9929.66,4,835.054,995.7626
9929.66,5,933.2494,353.0628
9929.66,7,4.247583,856.6281
9929.66,8,57.11964,539.4536
9929.66,9,715.2723,386.3061
9929.66,10,223.4455,995.7502
9929.66,12,70.05525,803.8229
9929.66,13,533.2048,597.6096
9929.66,14,721.5455,608.4342
9929.66,15,399.3503,787.8748
9929.66,16,800.1759,350.9188
9929.66,17,177.6422,963.425
9929.66,18,183.9488,405.6397
9929.66,19,998.4494,504.6003
9929.66,20,998.4499,621.505
9929.66,21,79.87333,821.371
9929.66,22,660.3901,998.4499
9929.66,23,645.6477,14.59119
9929.66,24,37.09874,343.8066
9929.66,25,636.0773,19.76942
9929.66,26,593.6924,14.59167
9929.66,27,361.2748,304.5771
9929.66,28,59.10231,816.1559
9929.66,29,78.42193,825.0352
9929.66,30,239.7218,104.1449
9929.66,31,239.4078,100.7793
9934.68,0,399.1771,608.968
9934.68,1,361.0282,995.7638
9934.68,2,50.81831,541.7292
9934.68,3,587.7319,151.9828
9934.68,4,835.054,995.7626
9934.68,5,933.2494,353.0628
9934.68,7,4.247584,856.6281
9934.68,8,57.11964,539.4536
9934.68,9,711.0273,391.8047
9934.68,10,223.4455,995.7502
9934.68,12,70.05525,803.8229
9934.68,13,533.2048,597.6096
9934.68,14,721.5455,608.4341
9934.68,15,399.3503,787.8748
9934.68,16,800.1759,350.9188
9934.68,17,177.6405,963.4254
9934.68,18,183.9488,405.6397
9934.68,19,998.4494,504.6003
9934.68,20,998.4499,621.505
9934.68,21,79.87333,821.371
9934.68,22,660.3901,998.4499
9934.68,23,645.6477,14.59119
9934.68,24,37.09872,343.8066
9934.68,25,636.0771,19.7694
9934.68,26,593.6924,14.59167
9934.68,27,361.2748,304.5768
9934.68,28,59.10231,816.1559
9934.68,29,78.42193,825.0352
9934.68,30,239.7218,104.1449
9934.68,31,239.4079,100.7793
9939.7,0,405.746,610.7945
9939.7,1,361.0282,995.7638
9939.7,2,50.81831,541.7292
9939.7,3,587.7319,151.9828
9939.7,4,835.054,995.7626
9939.7,5,933.2494,353.0628
9939.7,7,4.247585,856.6281
9939.7,8,57.11964,539.4536
9939.7,9,711.6862,398.839
9939.7,10,223.4455,995.7502
9939.7,12,70.05525,803.8229
9939.7,13,533.2048,597.6096
9939.7,14,721.5455,608.4341
9939.7,15,399.3503,787.8748
9939.7,16,800.1759,350.9188
9939.7,17,177.6405,963.4254
9939.7,18,183.9488,405.6397
9939.7,19,998.4494,504.6003
9939.7,20,998.4499,621.505
9939.7,21,79.87333,821.371
9939.7,22,660.3901,998.4499
9939.7,23,645.6477,14.59119
9939.7,24,37.09869,343.8066
9939.7,25,636.0769,19.76938
9939.7,26,593.6924,14.59167
9939.7,27,361.2748,304.5768
9939.7,28,59.10231,816.1559
9939.7,29,78.42193,825.0352
9939.7,30,239.7218,104.1449
9939.7,31,239.4079,100.7793
9944.72,0,411.8207,607.6754
9944.72,1,361.0282,995.7638
9944.72,2,50.81831,541.7292
9944.72,3,587.7319,151.9828
9944.72,4,835.054,995.7626
9944.72,5,933.2494,353.0628
9944.72,7,4.247586,856.6281
9944.72,8,57.11964,539.4536
9944.72,9,716.9611,403.4514
9944.72,10,223.4455,995.7502
9944.72,12,70.05525,803.8229
9944.72,13,533.2048,597.6096
9944.72,14,721.5455,608.4341
9944.72,15,399.3503,787.8748
9944.72,16,800.1759,350.9188
9944.72,17,177.6406,963.4255
9944.72,18,183.9488,405.6397
9944.72,19,998.4494,504.6003
9944.72,20,998.4499,621.505
9944.72,21,79.87333,821.371
9944.72,22,660.3901,998.4499
9944.72,23,645.6477,14.59119
9944.72,24,37.09866,343.8066
9944.72,25,636.0767,19.76936
9944.72,26,593.6924,14.59167
9944.72,27,361.2748,304.5768
9944.72,28,59.10231,816.1559
9944.72,29,78.42193,825.0352
9944.72,30,239.7218,104.1449
9944.72,31,239.4079,100.7793
9949.74,0,414.2168,601.367
9949.74,1,361.0282,995.7638
9949.74,2,50.81831,541.7292
9949.74,3,587.7319,151.9828
9949.74,4,835.054,995.7626
9949.74,5,933.2494,353.0628
9949.74,7,4.247588,856.6281
9949.74,8,57.11964,539.4536
9949.74,9,724.2479,403.3082
9949.74,10,223.4455,995.7502
9949.74,12,70.05525,803.8229
9949.74,13,533.2048,597.6096
9949.74,14,721.5455,608.4341
9949.74,15,399.3503,787.8748
9949.74,16,800.1759,350.9188
9949.74,17,177.6406,963.4255
9949.74,18,183.9488,405.6397
9949.74,19,998.4494,504.6003
9949.74,20,998.4499,621.505
9949.74,21,79.87333,821.371
9949.74,22,660.3901,998.4499
9949.74,23,645.6477,14.59119
9949.74,24,37.09864,343.8066
9949.74,25,636.0766,19.76933
9949.74,26,593.6924,14.59167
9949.74,27,361.2748,304.5768
9949.74,28,59.10231,816.1559
9949.74,29,78.42193,825.0352
9949.74,30,239.7218,104.1449
9949.74,31,239.4079,100.7793
9954.76,0,411.8266,594.9655
9954.76,1,361.0282,995.7638
9954.76,2,50.81831,541.7292
9954.76,3,587.7319,151.9828
9954.76,4,835.054,995.7626
9954.76,5,933.2494,353.0628
9954.76,7,4.247589,856.6281
9954.76,8,57.11964,539.4536
9954.76,9,729.3842,398.6953
9954.76,10,223.4455,995.7502
9954.76,12,70.05525,803.8229
9954.76,13,533.2048,597.6096
9954.76,14,721.5454,608.434
9954.76,15,399.3502,787.8748
9954.76,16,800.1759,350.9188
9954.76,17,177.6406,963.4255
9954.76,18,183.9488,405.6397
9954.76,19,998.4494,504.6003
9954.76,20,998.4499,621.505
9954.76,21,79.87333,821.371
9954.76,22,660.3901,998.4499
9954.76,23,645.6477,14.59119
9954.76,24,37.09861,343.8066
9954.76,25,636.0764,19.76931
9954.76,26,593.6924,14.59167
9954.76,27,361.2748,304.5769
9954.76,28,59.10231,816.1559
9954.76,29,78.42193,825.0352
9954.76,30,239.7218,104.1449
9954.76,31,239.4079,100.7793
9959.779,0,405.7169,591.7888
9959.779,1,361.0282,995.7638
9959.779,2,50.81831,541.7292
9959.779,3,587.7319,151.9828
9959.779,4,835.054,995.7626
9959.779,5,933.2494,353.0628
9959.779,7,4.247591,856.6281
9959.779,8,57.11964,539.4536
9959.779,9,729.509,391.7264
9959.779,10,223.4455,995.7502
9959.779,12,70.05525,803.8229
9959.779,13,533.2048,597.6096
9959.779,14,721.5454,608.434
9959.779,15,399.3502,787.8748
9959.779,16,800.1759,350.9188
9959.779,17,177.6407,963.4256
9959.779,18,183.9488,405.6398
9959.779,19,998.4494,504.6003
9959.779,20,998.4499,621.505
9959.779,21,79.87333,821.371
9959.779,22,660.3901,998.4499
9959.779,23,645.6477,14.59119
9959.779,24,37.09859,343.8066
9959.779,25,636.0762,19.76929
9959.779,26,593.6924,14.59167
9959.779,27,361.2748,304.5769
9959.779,28,59.10231,816.1559
9959.779,29,78.42193,825.0352
9959.779,30,239.7218,104.1449
9959.779,31,239.4079,100.7793
9964.8,0,399.0755,593.5041
9964.8,1,361.0282,995.7638
9964.8,2,50.81831,541.7292
9964.8,3,587.7319,151.9828
9964.8,4,835.054,995.7626
9964.8,5,933.2494,353.0628
9964.8,7,4.247591,856.6281
9964.8,8,57.11964,539.4536
9964.8,9,724.8356,386.827
9964.8,10,223.4455,995.7502
9964.8,12,70.05525,803.8229
9964.8,13,533.2048,597.6096
9964.8,14,721.5454,608.434
9964.8,15,399.3502,787.8748
9964.8,16,800.1759,350.9188
9964.8,17,177.6407,963.4256
9964.8,18,183.9488,405.6398
9964.8,19,998.4494,504.6003
9964.8,20,998.4499,621.505
9964.8,21,79.87333,821.371
9964.8,22,660.3901,998.4499
9964.8,23,645.6477,14.59119
9964.8,24,37.09856,343.8066
9964.8,25,636.076,19.76928
9964.8,26,593.6924,14.59167
9964.8,27,361.2748,304.5769
9964.8,28,59.10231,816.1559
9964.8,29,78.42193,825.0352
9964.8,30,239.7218,104.1449
9964.8,31,239.4079,100.7793
9969.819,0,395.1857,599.5244
9969.819,1,361.0282,995.7638
9969.819,2,50.81831,541.7292
9969.819,3,587.7319,151.9828
9969.819,4,835.054,995.7627
9969.819,5,933.2494,353.0628
9969.819,7,4.247592,856.6281
9969.819,8,57.11964,539.4536
9969.819,9,717.9963,386.2199
9969.819,10,223.4455,995.7502
9969.819,12,70.05525,803.8229
9969.819,13,533.2048,597.6096
9969.819,14,721.5454,608.434
9969.819,15,399.3502,787.8748
9969.819,16,800.1759,350.9188
9969.819,17,177.6407,963.4256
9969.819,18,183.9488,405.6398
9969.819,19,998.4494,504.6003
9969.819,20,998.4499,621.505
9969.819,21,79.87333,821.371
9969.819,22,660.3901,998.4499
9969.819,23,645.6477,14.59119
9969.819,24,37.09853,343.8066
9969.819,25,636.0759,19.76925
9969.819,26,593.6924,14.59167
9969.819,27,361.2748,304.577
9969.819,28,59.10231,816.1559
9969.819,29,78.42193,825.0352
9969.819,30,239.7218,104.1449
9969.819,31,239.4079,100.7793
9974.84,0,396.3994,606.4572
9974.84,1,361.0282,995.7638
9974.84,2,50.81831,541.7292
9974.84,3,587.7319,151.9828
9974.84,4,835.054,995.7627
9974.84,5,933.2494,353.0628
9974.84,7,4.247593,856.6281
9974.84,8,57.11964,539.4536
9974.84,9,712.4351,390.2962
9974.84,10,223.4455,995.7502
9974.84,12,70.05525,803.8229
9974.84,13,533.2048,597.6096
9974.84,14,721.5454,608.4339
9974.84,15,399.3501,787.8748
9974.84,16,800.1759,350.9188
9974.84,17,177.6407,963.4257
9974.84,18,183.9488,405.6398
9974.84,19,998.4494,504.6003
9974.84,20,998.4499,621.505
9974.84,21,79.87333,821.371
9974.84,22,660.3901,998.4499
9974.84,23,645.6477,14.59119
9974.84,24,37.09851,343.8066
9974.84,25,636.0757,19.76923
9974.84,26,593.6924,14.59167
9974.84,27,361.2748,304.577
9974.84,28,59.10231,816.1559
9974.84,29,78.42193,825.0352
9974.84,30,239.7218,104.1449
9974.84,31,239.4079,100.7793
9979.859,0,401.7788,610.7161
9979.859,1,361.0282,995.7638
9979.859,2,50.81831,541.7292
9979.859,3,587.7319,151.9828
9979.859,4,835.054,995.7627
9979.859,5,933.2494,353.0628
9979.859,7,4.247594,856.6281
9979.859,8,57.11964,539.4536
9979.859,9,711.1949,397.2617
9979.859,10,223.4455,995.7502
9979.859,12,70.05525,803.8229
9979.859,13,533.2048,597.6096
9979.859,14,721.5454,608.4338
9979.859,15,399.3501,787.8748
9979.859,16,800.1759,350.9188
9979.859,17,177.6408,963.4257
9979.859,18,183.9488,405.6398
9979.859,19,998.4494,504.6003
9979.859,20,998.4499,621.505
9979.859,21,79.87333,821.371
9979.859,22,660.3901,998.4499
9979.859,23,645.6477,14.59119
9979.859,24,37.09848,343.8066
9979.859,25,636.0756,19.76921
9979.859,26,593.6924,14.59167
9979.859,27,361.2748,304.577
9979.859,28,59.10231,816.1559
9979.859,29,78.42193,825.0352
9979.859,30,239.7218,104.1449
9979.859,31,239.4079,100.7793
9984.88,0,408.6891,610.3884
9984.88,1,361.0282,995.7638
9984.88,2,50.81831,541.7292
9984.88,3,587.7319,151.9828
9984.88,4,835.054,995.7627
9984.88,5,933.2494,353.0628
9984.88,7,4.247596,856.6281
9984.88,8,57.11964,539.4536
9984.88,9,714.8871,403.0001
9984.88,10,223.4455,995.7502
9984.88,12,70.05525,803.8229
9984.88,13,533.2048,597.6096
9984.88,14,721.5454,608.4338
9984.88,15,399.3501,787.8747
9984.88,16,800.1759,350.9188
9984.88,17,177.6408,963.4257
9984.88,18,183.9488,405.6398
9984.88,19,998.4494,504.6003
9984.88,20,998.4499,621.505
9984.88,21,79.87333,821.371
9984.88,22,660.3901,998.4499
9984.88,23,645.6477,14.59119
9984.88,24,37.09846,343.8066
9984.88,25,636.0754,19.7692
9984.88,26,593.6924,14.59167
9984.88,27,361.2748,304.5771
9984.88,28,59.10231,816.1559
9984.88,29,78.42193,825.0352
9984.88,30,239.7218,104.1449
9984.88,31,239.4079,100.7793
9989.899,0,413.5089,605.5582
9989.899,1,361.0282,995.7638
9989.899,2,50.81831,541.7292
9989.899,3,587.7319,151.9828
9989.899,4,835.054,995.7627
9989.899,5,933.2494,353.0628
9989.899,7,4.247597,856.6281
9989.899,8,57.11964,539.4536
9989.899,9,721.9367,404.7486
9989.899,10,223.4455,995.7502
9989.899,12,70.05525,803.8229
9989.899,13,533.2047,597.6096
9989.899,14,721.5454,608.4338
9989.899,15,399.3501,787.8747
9989.899,16,800.1759,350.9188
9989.899,17,177.6409,963.4263
9989.899,18,183.9488,405.6398
9989.899,19,998.4494,504.6003
9989.899,20,998.4499,621.505
9989.899,21,79.87333,821.371
9989.899,22,660.3901,998.4499
9989.899,23,645.6477,14.59119
9989.899,24,37.09843,343.8066
9989.899,25,636.0753,19.76918
9989.899,26,593.6924,14.59167
9989.899,27,361.2748,304.5771
9989.899,28,59.10231,816.1559
9989.899,29,78.42193,825.0352
9989.899,30,239.7218,104.1449
9989.899,31,239.4079,100.7793
9994.92,0,413.8568,598.7957
9994.92,1,361.0282,995.7638
9994.92,2,50.81831,541.7292
9994.92,3,587.7319,151.9828
9994.92,4,835.054,995.7628
9994.92,5,933.2494,353.0628
9994.92,7,4.247598,856.6281
9994.92,8,57.11964,539.4536
9994.92,9,727.9534,401.495
9994.92,10,223.4455,995.7502
9994.92,12,70.05525,803.8229
9994.92,13,533.2047,597.6096
9994.92,14,721.5454,608.4338
9994.92,15,399.3501,787.8747
9994.92,16,800.1759,350.9188
9994.92,17,177.641,963.4263
9994.92,18,183.9488,405.6398
9994.92,19,998.4494,504.6003
9994.92,20,998.4499,621.505
9994.92,21,79.87333,821.371
9994.92,22,660.3901,998.4499
9994.92,23,645.6477,14.59119
9994.92,24,37.0984,343.8066
9994.92,25,636.0751,19.76916
9994.92,26,593.6924,14.59167
9994.92,27,361.2748,304.5771
9994.92,28,59.10231,816.1559
9994.92,29,78.42193,825.0352
9994.92,30,239.7218,104.1449
9994.92,31,239.4079,100.7793
9999.939,0,409.6372,593.4011
9999.939,1,361.0282,995.7638
